EN,FR
Armoured and mechanised infantry are moved and supported in action by vehicles while others may operate amphibiously from ships or as airborne troops inserted by helicopter parachute or glider whereas light infantry may operate mainly on foot.,L'infanterie blindée ou motorisée est transportée et/ou appuyée dans l'action par des véhicules tandis que d'autres peuvent effectuer des opérations amphibies depuis des navires ou en tant que troupes aéroportées être « insérées » par hélicoptères parachutages ou planeurs tandis que l'infanterie légère opère essentiellement à pied.
One of her sailors Chief Electrician William E. Snyder received the Medal of Honor for rescuing a shipmate from drowning on 4 January 1910.,L'un de ses marins le chef électricien William E. Snyder reçut la Medal of Honor pour avoir sauvé un camarade de navire de la noyade le 4 janvier 1910.
Later in 2007 another 180000 Ubuntu thin client computers were deployed.,Cette opération est suivie en 2007 par le déploiement de 180 000 autres clients légers équipés d'Ubuntu.
On the north pole if the Moon is visible it stands low above the horizon with its north pole up.,Quelques cas particuliers peuvent être considérés : Au pôle Nord si la Lune est visible elle est située bas sur l'horizon avec son Nord en haut.
This rule is popular among recreational players in order to render the game more dynamic.,Cette règle est populaire parmi les joueurs qui veulent s'amuser afin de rendre le jeu plus dynamique.
Philippine Congresswoman Liza Maza is the regional coordinator of WIDF in Asia.,Liza Maza est la coordinatrice régionale de la FDIF en Asie.
"Mitsuda reflected ""I wanted to create music that wouldn't fit into any established genre...music of an imaginary world.",Mitsuda compose la bande-son avec l'idée en tête de « créer une musique qui ne correspond à aucun genre établi  la musique d'un monde imaginaire ».
The periostracum of brachiopods is made of chitin.,Le périostracum des brachiopodes est constitué de chitine.
The song was covered by Joan Baez on her 1975 album Diamonds and Rust.,Hello In There fut reprise aussi par Joan Baez sur l'album Diamonds and Rust en 1975.
He then worked in the Exchange House of Seville the centre of Spain's international money-flows.,Il travailla alors à la Casa de Contratación de Séville au centre du flux monétaire international espagnol.
One of his earliest books Mathematics Magic and Mystery (1956) was about mathematically based magic tricks.,Un de ses premiers livres Mathematics Magic and Mystery (1956) portait sur des tours de magie fondés sur les mathématiques.
There is debate over whether or not paternal mtDNA transmission is possible in humans.,Il existe un débat sur le point de savoir si la transmission paternelle de l'ADNmt est possible ou non chez l'homme.
In addition Toponar was ordered to pay 7.2 million Ukrainian hryvnia (US$1.42 million; €1.18 million) in compensation to the families and Yegorov 2.5 million hryvnia.,Toponar fut également condamné à verser un montant de 72 millions d'hryvnia (environ 118 millions d'euros) de compensation aux familles tandis qu'Yegorov fut condamné à verser une somme de 25 millions d'hryvnia.
Much to their surprise the new dietary system works.,À leur grande surprise le nouveau système alimentaire fonctionne.
The groove usually starts near the periphery and ends near the center of the disc.,En général ce sillon débute à la périphérie du disque et se termine près de son centre.
As a result she was a hired as a cleaning lady in luxury hotels.,Pour cela elle se fait embaucher comme femme de ménage dans des hôtels de luxe.
The base is covered with trencadís Gaudí's mosaic technique created from broken tile shards.,Sa base est couverte de trencadís une technique de mosaïque créée par Gaudí.
Twelve people died in this accident including the brother of Pope John II and the Duke of Brittany who died three days after.,Cet accident fit douze morts dont le frère du pape et le duc Jean II de Bretagne.
Its first headquarters was located in the building of the Ministry of the Empire in the street of the Guarda Velha Street current Treze de Maio Avenue.,Son premier quartier général était situé dans le bâtiment du ministère de l'Empire dans la rue de la Guarda Velha l'actuelle Treze de Maio.
He later rejoined Zhang Zuolin and served as his Minister of War in the Beiyang Government from May 1926 to June 1927 and as Minister of Enterprises from June 1927 to June 1928.,Mais il retourne plus tard vers Zhang Zuolin et devient son ministre de la Guerre dans le gouvernement de Beiyang de mai 1926 à juin 1927.
He then takes off his mask.,Ce dernier enlève son masque.
Although the FitzGeralds subsequently regained their land and titles they did not fully regain their position at either the Irish or British Courts until the 18th century when The 19th Earl of Kildare (1675-1743) became a noted statesman.,Bien que les Fitzgerald reprissent possession de leurs terres et de leurs titres par la suite ils ne récupérèrent pas leur position à la cour d'Angleterre avant le XVIIIe siècle au cours duquel Robert 19e comte de Kildare devint un homme d'état réputé.
The site was originally a natural limestone cave although the roof had long since collapsed spreading a layer of breccia and rubble across the top of the deposits.,Le site était à l'origine une grotte calcaire naturelle mais le toit s'est effondré depuis longtemps répandant une couche de brèche et de débris sur le dessus des dépôts.
That same year the band released their Big Time Changes album.,Cette même année ils publient l'album Big Time Changes.
On February 27 2014 the Nevada State Athletic Commission banned the use of Testosterone Replacement Therapy (TRT).,Une dizaine de jours plus tard la commission athlétique du Nevada annonce le bannissement des thérapies de remplacement de testostérone (TRT).
He cut short his plans for spending Christmas with his family in India when he heard of Balestier's sudden death from typhoid fever and immediately decided to return to London.,Mais il renonça à son projet de passer Noël en famille lorsqu'il apprit la nouvelle de la mort de Wolcott Balestier qui venait de succomber brutalement à la fièvre typhoïde.
"Etienne Vincendet also carved hundreds of statuettes of Saints and the Holy ones from which came his nickname of ""Etienne of the Saints"".",Étienne Vincendet a sculpté également des centaines de statuettes de saints et de saintes d'où son surnom d'« Étienne des Saints ».
The first known game with the Budapest Gambit is Adler–Maróczy (played in Budapest in 1896).,La première partie connue avec un gambit de Budapest est la partie Adler-Maróczy à Budapest en 1896.
Building housing an image of the temple's founder equivalent to a Zen sect's kaisan-dō. mi-dō (御堂) – a generic honorific term for a building which enshrines a sacred statue. rokkaku-dō (六角堂) – a hexagonal temple building.,Bâtiment dans lequel est conservée une image du fondateur du temple équivalent au kaisan-dō d'une secte Zen. mi-dō (御堂) - terme générique honorifique pour un bâtiment dans lequel est consacrée une statue sacrée. rokkaku-dō (六角堂) - temple hexagonal.
He spent several years in Texas where he speculated in land and railroads.,Il passe plusieurs années au Texas où il fait de la spéculation foncière et ferroviaire.
The three of them and Ser Rodrik discuss the attempted murder of Bran.,Les trois et Ser Rodrick discutent de la tentative d'assassinat de Bran.
According to Zhou's own account he was very close to his adoptive mother and acquired his lasting interest in Chinese literature and opera from her.,Selon les dires d'Enlai il est très proche de sa mère adoptive et lui doit son intérêt futur pour la littérature et l'opéra chinois.
This left Cameron axs the sole survivor of The Ascension and he continued to use The Ascension gimmick during his appearances.,Cameron est le seul membre restant de The Ascension et continue d'utiliser ce gimmick lors de ses apparitions.
