EN,FR
"Between 9 July 2004 and May 2010 all vehicles were banned from using Pendine because of safety concerns, but since May 2010 cars have again been allowed access.","Entre le 9 juillet 2004 et mai 2010, tous les véhicules furent interdits à Pendine en raison de problèmes de sécurité, mais, depuis mai 2010, les voitures sont de nouveau autorisées à y accéder."
American officials offered a reward of $100 and forty horses for Black Hawk's capture.,Les officiels américains offrent une récompense de 100 $ et quarante chevaux pour la capture de Black Hawk.
Libya was an unknown territory to the Egyptians: it was the land of the spirits.,La Libye était un territoire inconnu pour les égyptiens : c'était la terre des esprits.
"Had Pagan possessed a stronger central government, the collapse could have been temporary, and the country “could have risen again”.","Si le Pagan avait eu un gouvernement central plus fort, l'effondrement aurait pu être temporaire et le pays ""aurait pu se relever à nouveau""."
British forces also helped rebuild the base following a suicide attack.,Les forces britanniques ont également aidé à reconstruire la base à la suite d'un attentat suicide.
The title was created in 1229 as Mayor of Dublin.,Le titre a été créé en 1229 en tant que Mayor of Dublin.
"Meanwhile, the Fusiliers would renew their attack on Hill 217.","Pendant ce temps, les Fusiliers renouvelleraient leur attaque sur la colline 217."
In Ladakh Studies 8.,Au Ladakh Studies 8.
Let (yi) be another coordinate system.,Soit (yi) un autre système de coordonnées.
"Hilbert asked whether, in this case, M and the action of G could be given a real analytic structure.","Hilbert demande si, dans ce cas, M et l'action de G pourraient se voir attribuer d'une structure analytique réelle."
"Following the armed conflict in January 1995, exploration of the biological region became impossible.","À la suite du conflit armé de janvier 1995, l'exploration biologique de la région est devenue impossible."
The CIA has been monitoring this phenomenon since 1980 and sent Keynes and the special forces team there to further investigate it.,La CIA a suivi ce phénomène depuis 1980 et a envoyé Keynes et l'équipe des forces spéciales là pour enquêter davantage.
"The S-Type represents a great step forward for what has always been a fine automobile.""","La Type-S représente un grand pas en avant pour ce qui a toujours été une bonne voiture."""
And the liberty of our state Will cover you in glory.,Et la liberté de notre Cité Vous couvrira de gloire.
He has an older sister who runs an astronomical observatory in Japan.,Il a une sœur aînée qui dirige un observatoire astronomique au Japon.
"Nevertheless, on February 25, 1942, a first list of pilots was communicated to the Soviets.","Toutefois, le 25 février 1942, une première liste de pilotes est communiquée aux Soviétiques."
Circular blue signs mainly give a positive (mandatory) instruction.,Les panneaux circulaires bleus donnent principalement une instruction positive (obligatoire).
She acknowledges that no one is forced to watch television or listen to radio; people can explore other channels of communication.,Elle reconnaît que personne n'est contraint de regarder la télévision ou écouter la radio; les gens peuvent explorer d'autres canaux de communication.
This information was told to him by his grandmother Twin Woman.,"Cette information lui a été racontée par sa grand-mère, Twin Woman."
I identified the insignia of six of the best German divisions.,J'ai identifié les insignes de six des meilleures divisions allemandes.
This process is also local in the sense that the scientist is relatively independent or else working with one partner.,Ce processus est également local dans le sens où le scientifique est relativement indépendant ou travaille avec un partenaire.
"Watson also studied photography with her uncle, botanist Sereno Watson.","Watson a également étudié la photographie avec son oncle, le botaniste Sereno Watson."
"She often interrupts Kenan by saying ""I was talking to Kel!"".",Elle interrompt souvent Kenan en disant « Je parle à Kel ! ».
This took place after he had opposed bin Salman's 2030 Economic Vision.,Cela s'est produit après s'être opposé à la vision économique 2030 de ben Salmane.
"However, most tendencies, like their universal counterparts, are implicational.","Cependant, la majorité des tendances, comme leurs homologues universaux, sont implicationnelles."
"Where there is a text, the text is a spiritual contrafactum.","Là où il existe un texte, celui-ci est un contrafactum spirituel."
"Finally, I decided that I'd be better off with a poor man whom I loved than with a wealthy one whose money had attracted me.","Finalement, j'ai décidé que je serais mieux avec un pauvre homme que j'aimais qu'avec un riche dont l'argent m'avait attiré."
It has not been easy to understand how section 16 can be applied.,Il est difficile de comprendre la façon dont l'article 16 pourrait être appliqué.
Myra - to please her lover?,"Myra, pour plaire à son amant ?"
"She sighed, she cried, she damn near died She said what shall I do?","She sighed, she cried, she damn near died She said what shall I do?"
"As soon as she saw his face, Lady Tichborne accepted him.","Dès qu'elle voit son visage, Lady Tichborne le reconnait."
"(Forschungen zur DDR-Gesellschaft), Ch.","(Forschungen zur DDR-Gesellschaft), Ch."
The Oho-omi died.,Le Oho-omi est mort.
The outcome depended on what Gorbachev was willing to do.,The outcome depended on what Gorbachev was willing to do.
Notula Nova - Theorie &amp; Praxis (Auswahl).,Notula Nova - Theorie &amp; Praxis (Auswahl).
The states of the Eastern Bloc were not involved.,Les États du Bloc de l'Est ne furent pas impliqués.
Paris: Salabert) Suite française: Suite pour Rameau op.,Paris: Salabert) Suite française: Suite pour Rameau op.
He had moved to the city of Santa Maria during the illness of his wife.,Il avait déménagé à la ville de Santa Maria pendant la maladie de son épouse.
"Carlson believed the prosecution made no efforts to investigate other possible suspects, including Victor Miller.","Carlson croit que l'accusation n'a fait aucun effort pour enquêter sur d'autres possibles suspects, y compris Victor Miller."
"In All-American Comics #38, it's revealed his middle name is Wellington.","Dans All-American Comics #38, il a été révélé que son prénom est Wellington."
Zeus granted him the privilege of living three generations.,Zeus lui accorde alors le privilège de vivre pendant trois générations d’hommes.
A major theme of Huang Rui's work is the use of language.,Un des thèmes majeurs du travail de Huang Rui est l’utilisation du langage.
New France also began a policy of expansion in an attempt to dominate the trade.,La Nouvelle-France commença aussi une politique d'expansion dans un but de dominer le commerce.
The full story of Saruman's betrayal was later added to the existing chapters.,L'histoire complète de la trahison de Saruman est par la suite ajoutée aux chapitres existants.
The Bolshevik authorities increased pressure on the church in the following weeks.,Les autorités bolchéviques augmentèrent la pression sur l'Église pendant les semaines suivantes.
"""'I Will Survive': musical mappings of queer social space in a disco anthem"".","""‘I Will Survive’: musical mappings of queer social space in a disco anthem""."
The inhibition occurs when the channels are in an open state.,L'inhibition se produit lorsque les canaux sont à l'état ouvert.
