EN,FR
"(Despite McGuire's efforts, Jackson later died of pneumonia.)","(Malgré les efforts de McGuire, Jackson meurt plus tard d'une pneumonie.)"
The independence of the Danish central bank is therefore limited in practice.,L'indépendance de la banque centrale danoise est donc en pratique limitée.
Should Every Child that is Born be Raised?,Chaque enfant qui naît doit-il être élevé ?
Level 3 measures will be directly adopted by EIOPA.,Les mesures de niveau 3 seront adoptées directement par EIOPA.
"""Slayer of Six Children Hangs Himself in Cell.""","""Slayer of Six Children Hangs Himself in Cell."""
Real Time II (1998).,Real Time II (1998).
The same structure is also observed for at least some of their solid solutions.,La même structure est aussi observée pour au moins quelques-unes de leurs solutions solides.
Interpersonal Sensitivity: Entering Others' Worlds.,Interpersonal Sensitivity: Entering Others' Worlds.
"But her shrill, hectoring tone does her no favours.""","But her shrill, hectoring tone does her no favours."""
(1978) A Dialogue on Personal Identity and Immortality.,(1978) A Dialogue on Personal Identity and Immortality.
"Always the top of the pilots, Teela has two EX.","Toujours le top des pilotes, Teela a deux EX."
"Meanwhile, the Doctor and Donna meet with General Cobb.","Pendant ce temps, le Docteur et Donna rencontrent le général Cobb."
An even more ambitious reconstruction was carried out in Paris.,Une reconstruction encore plus ambitieuse a été réalisée à Paris.
"""Warm Memories of Bill Vickrey"".","""Warm Memories of Bill Vickrey""."
Its force or power is entire if it be converted into earth.,"Sa force ou puissance est entière, si elle est convertie en terre."
All other islands offer less than 50 hotels.,Toutes les autres îles offrent moins de 50 hôtels.
The New American Commentary; v. 34.,The New American Commentary; v. 34.
It seemed to be almost impossible to block access to this second source.,Il semblait presque impossible de bloquer l'accès à cette seconde source.
Rio recognizes Teela as the leader.,Rio reconnaît Teela comme le leader.
There is No God but ALLAH.,Le pouvoir n’appartient qu’à Allah.
EAST VILLAGE 85: A guide.,EAST VILLAGE 85: A guide.
They were allowed to keep their other disputed possessions.,Ils ont été autorisés à garder leurs autres possessions contestées.
Politically Correct Death.,Politically Correct Death.
Our Lady of Mount Aranc: no visible date.,Vierge du Mont d'Aranc ; aucune date visible.
"The coordinator of an ichiza, he or she is responsible for the completion of a renga.","Le coordinateur d'un ichiza, il ou elle est responsable de l'achèvement d'un renga."
"Before long, the Dragon King of the Sea also appears and dances.","Peu de temps après, le Roi Dragon de la mer apparaît aussi et danse."
Reactions (3) and (4) were experimentally demonstrated for all the rare gases.,Les réactions (3) et (4) ont été mises en évidence expérimentalement pour tous les gaz rares.
Chauffeur ins Metropol!,Chauffeur ins Metropol!
"In Russia, attempts (sometimes successful) are made to restore such broken trees.","En Russie, des tentatives (parfois réussies) sont faites pour reconstituer de tels arbres cassés."
"""Online Career Site Receives $7 Million Angel Investment"".","""Online Career Site Receives $7 Million Angel Investment""."
Yojibei is not well – has gone mad.,Yojibei n'est pas bien - il est devenu fou.
Animal Rights Weekend Warrior.,Animal Rights Weekend Warrior.
A guide to lasers in the OR.,A guide to lasers in the OR.
"Cypriots, regardless of their country of residence, could also have submitted a song.","Les Chypriotes, quel que soit leur pays de résidence, peuvent aussi présenter une chanson."
I had just discovered Britten for myself.,Je venais seulement de découvrir Britten pour moi-même.
We have officially finished production on #lastchristmasthemovie!,We have officially finished production on #lastchristmasthemovie!
"The name ""Bed Check Charlie"" was also used for these night intruders.",Le nom de « Bed Check Charlie » a également été utilisé pour ces intrus nocturnes.
"All those moments will be lost in time, like tears in rain.","All those moments will be lost in time, like... tears in rain."
Claudius also presided over many new and original events.,Claudius a également présidé de nombreux événements nouveaux et originaux.
Huge efforts were made to break this geographical isolation.,De gros efforts ont été entrepris pour rompre cet isolement géographique.
There is evidence that at least one of these colonies has totally disappeared.,Il existe des preuves qu'au moins une de ces colonies a totalement disparu.
Admiral Phillips had precisely the same problem in Malaya.,L’amiral Phillips avait exactement le même problème en Malaisie.
The finalists performed on each apparatus again.,The finalists performed on each apparatus again.
It became the fastest digital album to break all the certifications in such a short time.,C'est devenu l'album numérique le plus rapide à briser toutes les certifications en si peu de temps.
I first come over Chilkoot in '83.,I first come over Chilcoot in '83.
"And that was shocking—well, I was twenty years old!","Et c'était choquant -eh bien, j'avais vingt ans !"
"The two Chinese infants and the European baby were thrown over alive.""","Les deux bébés chinois et le bébé européen ont été jetés vivant, »."
Shopify Gets Fundified!,Shopify Gets Fundified!
Apiüng chüc nop: 'and they went to kill rabbits.,"Apiüng chüc nop: ""et ils sont allés à tuer des lapins."
In America and in our country there are nuclear weapons — terrible weapons that can kill millions of people in an instant.,En Amérique et dans notre pays il y a des armes nucléaires – de terribles armes pouvant tuer des millions de gens en un instant.
"With Skyman, he created Les zigotos du matin.","Avec Skyman, il crée Les zigotos du matin."
"""New Pavement System...","""New Pavement System..."
Being a third volume; never before printed in English.,Being a third volume; never before printed in English.
"""History Happened Here: Elizabeth Powell — an activist and teacher"".","""History Happened Here: Elizabeth Powell — an activist and teacher""."
An essential role of women in the Georgian period is to have children.,Un rôle essentiel de la femme de l'époque georgienne est d'avoir des enfants.
Winter Warriors - Across Bosnia with the PBI 1995/1996.,Winter Warriors - Across Bosnia with the PBI 1995/1996.
The 12/14 was widely sold as a taxi even being exported to New York.,"La 12/14 a été largement vendue comme taxi, et même exportée à New York."
I felt like I was looking at someone from Gan Eden.,Je ressentais comme si je regardais quelqu'un du Gan Eden .
The protectorates (Tunisia and Morocco for example) were not affected.,Les protectorats (Tunisie et Maroc par exemple) ne sont pas concernés.
The May-Johnson bill soon ran into difficulties.,Le projet de loi May-Johnson rencontre bientôt des difficultés.
Reynolds 531 is now only available by special order.,Le Reynolds 531 est maintenant disponible uniquement sur commande spéciale.
"Hozokan Publishing, Kyoto, 2005 Sogar der Gute wird erlöst, um wie viel mehr der Böse.","Hozokan Publishing, Kyoto, 2005 Sogar der Gute wird erlöst, um wie viel mehr der Böse."
Netanyahu described the agreement as a historic moment for the two countries.,Netanyahu a décrit l'accord comme un moment historique pour les deux pays.
So he might even be one of the two censors.,Il pourrait donc s'agir d'un des deux censeurs.
The humor that is in it is at least akin to his.,The humor that is in it is at least akin to his.
The sheep were eventually given to Eritrea.,Les moutons ont finalement été donnés à l'Érythrée.
Disputationum de Sacramento Matrimonii tom.,Disputationum de Sacramento Matrimonii tom.
The Small Heath Club and its members.,The Small Heath Club and its members.
41 - Courants de convection et dynamique des plaques.,41 - Courants de convection et dynamique des plaques.
1780: Leichtsinn und gutes Herz oder die Folgen der Erziehung.,1780 : Leichtsinn und gutes Herz oder die Folgen der Erziehung.
The author explains why according to him the first four solutions are less preferable than the fifth.,L'auteur indique pourquoi selon lui les quatre premières solutions ne sont pas aussi préférables que la cinquième.
The arrival of Route 66 (also known as 5th Street) had a positive impact on the local economy.,L'arrivée de la Route 66 (également connu en tant que 5th Street) a eu un impact positif sur l'économie locale.
"They were, however, sold as Morris models instead of Austin.",Elles étaient cependant vendues comme modèles Morris plutôt qu'Austin.
"He then explained that this rain had appeared once before, during his last life before his present life.","Il a ensuite expliqué que cette pluie était apparue une fois auparavant, au cours de sa dernière vie avant sa vie actuelle."
"""Hit-making Nickel Creek tries to catch its breath"".","""Hit-making Nickel Creek tries to catch its breath""."
Scientists have been able to identify 60 destructive earthquakes in the past.,Les scientifiques ont pu identifier 60 tremblements de terre destructeurs dans le passé.
About 25% of his publications were of anonymous authors; these were usually political or religious works.,Environ 25 % de ses publications provenaient d'auteurs anonymes; c'étaient habituellement des œuvres politiques ou religieuses.
"Further, Allah said in another Ayah: The seven heavens and the earth and all that is therein, glorify Him and there is not a thing but glorifies His praise.","En particulier, ces versets sont mis à contribution : « Les Sept Cieux et la Terre et ce qu'il y a en eux Lui rendent louanges, et il n'y a rien qui ne Le loue, mais vous ne comprenez pas leur louange » « Et Nous n'avons pas envoyé d'Envoyé, si ce n'est dans la langue de son peuple, afin d'éclairer celui-ci. » ""N’as-tu pas vu qu’Allah est glorifié par tous ceux qui sont dans les cieux et la terre; ainsi que par les oiseaux déployant leurs ailes ?"
"""Which Countries have State Religions?""",“Which Countries Have State Religions?”
